Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2516,CA-2014-106572,9/5/2014,9/10/2014,Standard Class,NP-18700,Nora Preis,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32,2,0.2,19.82
2518,CA-2017-123134,5/2/2017,5/7/2017,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Westfield,New Jersey,7090,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,3,0,12.99
2525,CA-2015-124541,4/6/2015,4/10/2015,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,42.05,9,0.2,5.26
2530,CA-2014-108707,10/24/2014,10/29/2014,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Fort Lauderdale,Florida,33311,South,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,10.37,2,0.2,3.63
2537,CA-2015-168746,1/27/2015,1/29/2015,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.99,2,0.3,-54.6
2540,CA-2015-113404,7/16/2015,7/16/2015,Same Day,EM-13810,Eleni McCrary,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1348.70,6,0.2,-219.16
2548,US-2015-128090,8/16/2015,8/22/2015,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,2.30,1,0.2,0.26
2554,CA-2016-155439,9/14/2016,9/18/2016,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Columbia,South Carolina,29203,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,25.92,4,0,12.44
2557,US-2016-126844,10/8/2016,10/14/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,Houston,Texas,77070,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,51.71,8,0.6,-32.32
2567,CA-2017-123967,11/1/2017,11/3/2017,Second Class,SF-20200,Sarah Foster,Consumer,United States,Bellingham,Washington,98226,West,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,25.12,5,0.2,7.85
2575,CA-2014-129091,11/22/2014,11/27/2014,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907,South,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,16.23,3,0,7.95
2579,US-2014-155502,1/26/2014,1/31/2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",62.82,3,0,30.78
2600,CA-2017-108553,4/23/2017,4/29/2017,Standard Class,SK-19990,Sally Knutson,Consumer,United States,New York City,New York,10024,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,121.94,2,0,35.36
2606,CA-2014-112718,12/16/2014,12/21/2014,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,1.17,1,0.7,-0.86
2607,CA-2016-154053,3/4/2016,3/10/2016,Standard Class,MG-17890,Michael Granlund,Home Office,United States,San Diego,California,92024,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,16.99,1,0,4.93
2615,CA-2014-147298,4/26/2014,5/3/2014,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Los Angeles,California,90049,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,23.03
2624,CA-2017-127180,10/22/2017,10/24/2017,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,11199.97,4,0.2,3919.99
2635,CA-2015-116750,7/5/2015,7/10/2015,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.93,2,0.2,0.74
2637,CA-2015-162369,8/15/2015,8/19/2015,Standard Class,TT-21265,Tim Taslimi,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.10,2,0,61.39
2642,CA-2015-169740,2/20/2015,2/25/2015,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Hot Springs,Arkansas,71901,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,29.99,1,0,3
2644,CA-2016-149111,4/17/2016,4/21/2016,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003092,Technology,Phones,Motorola L804,36.79,1,0.2,4.14
2659,CA-2016-150343,8/16/2016,8/20/2016,Standard Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94110,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1
2664,CA-2016-164784,5/1/2016,5/4/2016,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,3.98,1,0.2,1.29
2669,US-2015-139759,8/25/2015,8/30/2015,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90045,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",40.78,1,0.2,4.59
2689,CA-2015-153220,11/12/2015,11/14/2015,First Class,YC-21895,Yoseph Carroll,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.70,5,0,7.07
2691,CA-2017-156412,12/4/2017,12/8/2017,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,5.35,3,0.7,-4.46
2692,US-2016-144211,8/28/2016,9/2/2016,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado,80112,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",15.48,3,0.2,5.61
2695,CA-2014-143182,10/15/2014,10/20/2014,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Hialeah,Florida,33012,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",15.38,1,0.2,4.04
2697,CA-2014-145317,3/18/2014,3/23/2014,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.30,4,0.5,-16.43
2717,CA-2017-128475,8/26/2017,9/1/2017,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Columbus,Georgia,31907,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0,15.12
2720,CA-2014-110030,12/6/2014,12/8/2014,Second Class,LF-17185,Luke Foster,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.98,3,0.6,-14.39
2724,CA-2014-153479,10/4/2014,10/8/2014,Standard Class,DF-13135,David Flashing,Consumer,United States,Vallejo,California,94591,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,14.45,5,0,6.79
2730,CA-2017-104801,2/13/2017,2/19/2017,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0,1.79
2735,CA-2015-129770,2/21/2015,2/23/2015,Second Class,JE-15715,Joe Elijah,Consumer,United States,Las Cruces,New Mexico,88001,West,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,49.12,4,0,23.09
2744,CA-2015-140144,6/20/2015,6/25/2015,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,San Francisco,California,94122,West,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",257.64,6,0,100.48
2746,CA-2017-163321,8/7/2017,8/11/2017,Second Class,FM-14380,Fred McMath,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,79.99,1,0.2,22
2749,CA-2015-110247,12/4/2015,12/8/2015,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Tallahassee,Florida,32303,South,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.23,3,0.7,-6.03
2750,US-2014-141257,6/8/2014,6/14/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.55,3,0.2,73.19
2753,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0,2.22
2767,CA-2017-167752,1/15/2017,1/18/2017,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,34.38,1,0.2,3.87
2769,US-2015-122140,4/2/2015,4/7/2015,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,32.19,2,0.8,-80.48
2778,CA-2015-138534,7/17/2015,7/19/2015,Second Class,JM-15535,Jessica Myrick,Consumer,United States,Bakersfield,California,93309,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.47,2,0.15,-13.8
2785,CA-2016-116974,10/9/2016,10/15/2016,Standard Class,MP-17965,Michael Paige,Corporate,United States,Troy,Ohio,45373,East,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.98,4,0.4,-15.58
2794,CA-2014-154599,4/12/2014,4/17/2014,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,1075.09,14,0.2,94.07
2804,CA-2015-159380,5/12/2015,5/16/2015,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,12.84,3,0,5.78
2825,US-2014-112914,9/25/2014,9/30/2014,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,33.79,8,0.2,10.56
2834,CA-2017-134649,1/26/2017,1/31/2017,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,35244,South,OFF-AR-10001547,Office Supplies,Art,Newell 311,15.47,7,0,4.18
2844,CA-2017-112865,5/18/2017,5/22/2017,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,36.05,3,0.2,-0.9
2845,US-2016-162852,12/27/2016,12/31/2016,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Woodstock,Illinois,60098,Central,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",845.49,8,0.3,-12.08
2848,CA-2017-157854,4/8/2017,4/15/2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,30076,South,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",56.28,6,0,15.76
2851,US-2016-128293,6/2/2016,6/5/2016,First Class,KC-16255,Karen Carlisle,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.78,1,0.2,-12.96
2856,CA-2017-169810,7/25/2017,7/31/2017,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Sioux Falls,South Dakota,57103,Central,OFF-LA-10003663,Office Supplies,Labels,Avery 498,20.23,7,0,9.51
2863,CA-2017-106537,8/12/2017,8/17/2017,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Orlando,Florida,32839,South,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,20.74,4,0.2,7.26
2864,US-2017-103828,8/13/2017,8/13/2017,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0,8.49
2878,CA-2016-152072,1/15/2016,1/19/2016,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,52.34,2,0,24.6
2885,CA-2016-164483,1/30/2016,2/3/2016,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.46,2,0.2,5.89
2890,CA-2017-164049,11/2/2017,11/6/2017,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",23.85,5,0,10.73
2897,CA-2014-169033,3/30/2014,4/3/2014,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Long Beach,New York,11561,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,49.65,5,0,20.85
2898,US-2016-164630,1/4/2016,1/9/2016,Standard Class,EB-13975,Erica Bern,Corporate,United States,Charlotte,North Carolina,28205,South,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,959.97,4,0.2,120
2900,CA-2015-166464,9/12/2015,9/17/2015,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,New York City,New York,10035,East,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.98,2,0.2,60
2904,CA-2016-153577,6/27/2016,7/1/2016,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.46,7,0.2,12.18
2925,CA-2014-157721,9/2/2014,9/5/2014,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,New York,13601,East,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",19.90,1,0,8.96
2927,CA-2017-128629,7/10/2017,7/14/2017,Second Class,BP-11155,Becky Pak,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",18.84,3,0,7.91
2931,CA-2015-168564,8/8/2015,8/8/2015,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",6.61,2,0.2,2.23
2947,CA-2017-169859,12/14/2017,12/18/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,92024,West,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25,3,0,11.03
2957,CA-2017-123638,6/27/2017,7/4/2017,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Watertown,New York,13601,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",191.65,3,0.1,31.94
2963,CA-2017-137428,12/16/2017,12/21/2017,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.57,2,0.2,9.18
2975,CA-2015-137512,5/7/2015,5/12/2015,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Allen,Texas,75002,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,244.01,2,0.3,-31.37
2980,CA-2015-139850,6/12/2015,6/17/2015,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,20.74,4,0.2,7.26
2989,CA-2016-139010,2/21/2016,2/26/2016,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99,1,0,0.78
2993,CA-2016-134376,10/2/2016,10/6/2016,Standard Class,TT-21265,Tim Taslimi,Corporate,United States,New York City,New York,10024,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0,16.59
2994,CA-2017-147291,3/11/2017,3/17/2017,Standard Class,MJ-17740,Max Jones,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,4,0,421.08
3011,CA-2017-134845,4/17/2017,4/23/2017,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,12.03,5,0.7,-9.22
3017,US-2016-160528,8/23/2016,8/30/2016,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas,78577,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,727.30,8,0.2,-172.73
3028,CA-2014-106719,8/24/2014,8/24/2014,Same Day,RB-19645,Robert Barroso,Corporate,United States,Billings,Montana,59102,West,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",8.29,2,0.2,2.69
3030,US-2016-164189,3/24/2016,3/28/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Gresham,Oregon,97030,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,403.17,4,0.2,25.2
3033,US-2016-114293,11/21/2016,11/26/2016,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Gresham,Oregon,97030,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,195.14,4,0.2,-12.2
3035,US-2015-123960,6/11/2015,6/16/2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,53.70,6,0,10.2
3051,US-2017-148054,10/6/2017,10/11/2017,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,41.96,2,0,2.94
3056,US-2015-100377,8/28/2015,9/1/2015,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,Chicago,Illinois,60623,Central,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,2799.96,5,0.2,874.99
3074,CA-2016-125206,1/3/2016,1/5/2016,First Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,114.46,2,0,28.62
3076,CA-2014-143903,7/20/2014,7/24/2014,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,342.86,3,0.2,38.57
3082,US-2017-132297,5/27/2017,6/2/2017,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,40214,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,58.34,2,0,28
3085,CA-2017-118773,2/9/2017,2/14/2017,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,252.78,4,0.8,-417.09
3091,CA-2016-112123,3/3/2016,3/8/2016,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,0,219.45
3094,CA-2015-114468,8/23/2015,8/23/2015,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,4,0.2,2.77
3098,CA-2017-135692,4/27/2017,5/1/2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",33.12,4,0.2,11.59
3149,CA-2016-120558,6/7/2016,6/10/2016,First Class,RD-19810,Ross DeVincentis,Home Office,United States,New York City,New York,10035,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,32.40,5,0,15.55
3172,US-2016-133879,3/21/2016,3/28/2016,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,3.17,2,0.8,-4.75
3186,CA-2014-123498,11/7/2014,11/9/2014,First Class,TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.05,3,0.8,-44.28
3188,CA-2017-159352,3/12/2017,3/17/2017,Standard Class,KB-16585,Ken Black,Corporate,United States,Lowell,Massachusetts,1852,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,69.93,7,0,32.17
3197,CA-2017-109750,7/22/2017,7/28/2017,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,New York City,New York,10009,East,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",29.97,3,0,14.09
3198,CA-2015-149384,7/10/2015,7/10/2015,Same Day,EH-13945,Eric Hoffmann,Consumer,United States,Tempe,Arizona,85281,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,3.37,3,0.7,-2.24
3203,CA-2014-158372,11/10/2014,11/16/2014,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,601.54,8,0.2,60.15
3209,CA-2016-108882,1/9/2016,1/15/2016,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Fresno,California,93727,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349.95,5,0,118.98
3213,CA-2014-142314,12/23/2014,12/28/2014,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Richmond,Indiana,47374,Central,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,207.24,11,0,58.03
3231,CA-2017-131625,9/1/2017,9/5/2017,Second Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10009,East,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",114.90,5,0,39.07
3242,US-2016-140809,2/1/2016,2/3/2016,First Class,CK-12760,Cyma Kinney,Corporate,United States,Arlington,Virginia,22204,South,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45,5,0,14.68
3253,CA-2017-110373,10/27/2017,10/30/2017,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,7.06,3,0.2,2.21
3266,US-2014-126571,10/11/2014,10/15/2014,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,281.90,2,0.2,10.57
3292,CA-2016-167290,10/30/2016,11/4/2016,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Sterling Heights,Michigan,48310,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,11.68,2,0,3.5
3295,CA-2014-138023,8/15/2014,8/18/2014,First Class,KH-16510,Keith Herrera,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,8,0.8,-52.63
3318,CA-2015-165057,9/11/2015,9/15/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Redlands,California,92374,West,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,181.35,9,0,48.96
3323,CA-2015-120810,7/23/2015,7/27/2015,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10009,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,68.94,3,0,20.68
3348,CA-2015-112014,8/13/2015,8/20/2015,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Yucaipa,California,92399,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,50.80,5,0,13.21
3352,US-2014-134733,9/23/2014,9/28/2014,Standard Class,BM-11650,Brian Moss,Corporate,United States,San Diego,California,92037,West,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",436.00,3,0.15,20.52
3354,US-2014-150434,7/19/2014,7/24/2014,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,6010,East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,359.98,2,0,93.59
3367,CA-2014-165379,7/9/2014,7/15/2014,Standard Class,BM-11650,Brian Moss,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",10.37,2,0.2,3.63
3371,CA-2016-134887,3/25/2016,3/25/2016,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Norman,Oklahoma,73071,Central,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0,244.62
3399,CA-2014-102274,11/21/2014,11/26/2014,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,40475,South,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",36.99,1,0,9.99
3411,CA-2016-100244,9/20/2016,9/24/2016,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,65.79,9,0,30.26
3436,US-2015-100531,9/27/2015,9/29/2015,First Class,NM-18520,Neoma Murray,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,15.08,2,0.8,-22.62
